Texto,Sesgo,Tweet_procesado
estoy aburrida pero me invitan a lugares y me da flojera salir,0,"['aburrida', 'invitan', 'lugares', 'da', 'flojera', 'salir']"
es lo unico que me se de la cancion jajajaja que oso,0,"['unico', 'cancion', 'jajajaja', 'oso']"
eso de no poder dormir y despertar en la madrugada se está volviendo muy recurrente y no está padre!! >.; yo no era así.,0,"['poder', 'dormir', 'despertar', 'madrugada', 'volviendo', 'recurrente', 'padre', 'así']"
es triste que casi todas mis series acabadas hayan sido porque las han cancelado ,0,"['triste', 'casi', 'toda', 'series', 'acabadas', 'sido', 'cancelado']"
a mi papá le regalaron una bolsa de café artesanal y un termo y estoy muy celosa porque a mi seguro me regalan una camiseta o asi.,1,"['papá', 'regalaron', 'bolsa', 'café', 'artesanal', 'termo', 'celosa', 'seguro', 'regalan', 'camiseta', 'asi']"
"obviamente las preguntas tienen que ir en el e-mail, no encima del vídeo ni nada parecido, sino no podré usarlo ",0,"['obviamente', 'preguntas', 'ir', 'email', 'encima', 'vídeo', 'parecido', 'sino', 'podré', 'usarlo']"
@alexmay_be algo similar me ha pasado,0,"['similar', 'pasado']"
"cuando dices vida yo estaré contigo, tomas de mi mano y por dentro lloro aunque sea mentira me haces sentir viva",0,"['dice', 'vida', 'contigo', 'tomas', 'mano', 'dentro', 'lloro', 'aunque', 'mentira', 'haces', 'sentir', 'viva']"
algo bueno que le puedo encontrar al incendio de villava es que esta tan cerca del instituto... seria una pena que se quemase... ,0,"['bueno', 'puedo', 'encontrar', 'incendio', 'villava', 'tan', 'cerca', 'instituto', 'seria', 'pena', 'quemase']"
por qué me gusta más tu personalidad que cualquier espalda ancha ,0,"['gusta', 'personalidad', 'cualquier', 'espalda', 'ancha']"
pero si eres mi pelado  @slammactivao,1,"['si', 'pelado']"
@reyminguela20 la próxima vez que vaya a madrid no estarás en mis planes. maldita ,1,"['próxima', 'vez', 'vaya', 'madrid', 'plane', 'maldita']"
esta tarde me voy a comprar un juego que estuve esperando muchísimo tiempo... posiblemente lo suba esta tarde-noche  yoshi aparece ,0,"['tarde', 'voy', 'comprar', 'juego', 'esperando', 'muchísimo', 'tiempo', 'posiblemente', 'suba', 'tardenoche', 'yoshi', 'aparece']"
tío pero el final es una mierda me ha dado muchísima pena de verdad pero bueno no hago spoiler pero pf ,0,"['tío', 'final', 'mierda', 'dado', 'muchísima', 'pena', 'verdad', 'bueno', 'hago', 'spoiler', 'pf']"
lo bueno que ayer partí rosca con mis amigos porque hoy no partiremos con mi familia,0,"['bueno', 'ayer', 'partí', 'rosca', 'amigo', 'hoy', 'partiremos', 'familia']"
quiero hacer un video en youtube desahogándome ,0,"['quiero', 'hacer', 'video', 'youtube', 'desahogándome']"
por que no nací con las cejas pobladas,0,"['nací', 'cejas', 'pobladas']"
@duke_apologia ? este tweet no está disponible. dice q el link no existe ,0,"['tweet', 'disponible', 'dice', 'q', 'link', 'existe']"
"que te contesten con un ¿qué demonios fue todo esto? jajaja a un mensaje bonito, sí te mata un poquito.",0,"['contesten', 'demonios', 'jajaja', 'mensaje', 'bonito', 'mata', 'poquito']"
@sammyriotmars cierto  qué bonico es darles otra vida a los libros,0,"['cierto', 'bonico', 'darles', 'vida', 'libros']"
@eudemonologia87 yo igual y ni así. este año seré tipo marasalvatrucha para ver si así me traen algo.,1,"['igual', 'así', 'año', 'tipo', 'marasalvatrucha', 'ver', 'si', 'así', 'traen']"
@evercufl ay que grosero eres conmigo,0,"['ay', 'grosero', 'conmigo']"
"otra cosa no me quedará clara hoy,  pero con el tiranosaurio rex,  si tú no te mueves no te puede ver  @dinopolisteruel",0,"['cosa', 'quedará', 'clara', 'hoy', 'tiranosaurio', 'rex', 'si', 'mueves', 'puede', 'ver']"
"ayer me robaron descaradamente, jamás acompañes a tu mamá al centro comercial con tu tarjeta de la beca",0,"['ayer', 'robaron', 'descaradamente', 'jamás', 'acompañes', 'mamá', 'centro', 'comercial', 'tarjeta', 'beca']"
las niñas son muy exageradas.,1,"['niñas', 'exageradas']"
mandame mensajes de amor que me quiero sentir querida al despertarme que estoy muy sad ,0,"['mandame', 'mensajes', 'amor', 'quiero', 'sentir', 'querida', 'despertarme', 'sad']"
"@mrsantiagus tranquilo, que yo si que te vi la única vez que he ido a chocochurros pero no sabía quien eras todavía! jajaj ",0,"['tranquilo', 'si', 'vi', 'única', 'vez', 'ido', 'chocochurros', 'sabía', 'todavía', 'jajaj']"
yo solo quiero adelantar mi vuelo a chicago,0,"['solo', 'quiero', 'adelantar', 'vuelo', 'chicago']"
quiero ser flaca y bonita,1,"['quiero', 'ser', 'flaca', 'bonita']"
#este2017 la historia tiene que cambiar prometo hacer lo posible por tener novia este año,1,"['historia', 'cambiar', 'prometo', 'hacer', 'posible', 'tener', 'novia', 'año']"
"mi gata es tan desconciderada, pasa sus pequeños bigotes en mi cara para que despierte",0,"['gata', 'tan', 'desconciderada', 'pasa', 'pequeños', 'bigotes', 'cara', 'despierte']"
odio a la mujer docta. ojalá no entre a mi casa una mujer que sepa más de lo que debe saber (eurípides),1,"['odio', 'mujer', 'docta', 'ojalá', 'casa', 'mujer', 'sepa', 'debe', 'saber', 'eurípides']"
"@pablocampos98 andas súper desaparecido de aquí pero se que te la estás pasando súper bonito en tu viaje, y eso me hace muy feliz",0,"['andas', 'súper', 'desaparecido', 'aquí', 'pasando', 'súper', 'bonito', 'viaje', 'hace', 'feliz']"
pa kuando la siguiente temporada de juego de tronos ,0,"['pa', 'kuando', 'siguiente', 'temporada', 'juego', 'tronos']"
@ulpgc hola ¿me podrían seguir para hacer una consulta por mensaje directo? muchas gracias,0,"['hola', 'podrían', 'seguir', 'hacer', 'consulta', 'mensaje', 'directo', 'muchas', 'gracias']"
1477. no pero porque apenas hay confi ,0,"['apenas', 'confi']"
"qué deprimente, mañana ya sepriembre. que se acaban las vacaciones!!",0,"['deprimente', 'mañana', 'sepriembre', 'acaban', 'vacaciones']"
"me había acostado y recién me levanto y son las 6:34, yo pensé que ya iba a estar todo listo, la comida y el escabio en la mesa ahre",0,"['acostado', 'recién', 'levanto', 'pensé', 'iba', 'listo', 'comida', 'escabio', 'mesa', 'ahre']"
@leondaraki @mx_df no sería mala idea,0,"['mala', 'idea']"
"@hayar_96 abandoné mi tierra y llegué justo ayer a españa, estoy sensible, te odio ",0,"['abandoné', 'tierra', 'llegué', 'justo', 'ayer', 'españa', 'sensible', 'odio']"
"lo único que vamos a extrañar de eruviel,será la canción de yo soy mexiquense en cada evento por supuesto que no!no puedo odiarla más",0,"['único', 'vamos', 'extrañar', 'eruvielserá', 'canción', 'mexiquense', 'cada', 'evento', 'supuesto', 'nono', 'puedo', 'odiarla']"
"tenía toda la intención de ir al gym, pero termine en los tacos pannin",0,"['toda', 'intención', 'ir', 'gym', 'termine', 'taco', 'pannin']"
"@nereesantome nope, es respingona  de chiquitin el bullying con eso fue real.  para bonita ya estás tú nere ~",1,"['nope', 'respingona', 'chiquitin', 'bullying', 'real', 'bonita', 'nere']"
"me quedan 2 capítulos de la sexta temporada de pll, y no quiero acabarla porque sino hasta que doblen la 7 no podré ver nada más ",0,"['quedan', 'capítulos', 'sexta', 'temporada', 'pll', 'quiero', 'acabarla', 'sino', 'doblen', 'podré', 'ver']"
"@dinomamut_ buenos días! ojalá extras todos los meses, sí ",0,"['buenos', 'días', 'ojalá', 'extra', 'me']"
que decepción que gente que lo es todo te oculte cosas. ¿tan difícil es decir la verdad?,0,"['decepción', 'gente', 'oculte', 'cosas', 'tan', 'difícil', 'decir', 'verdad']"
de verdad yo no creo estar tan delgada como dicen que estoy y menos despues de todo lo que he tragado este mes,1,"['verdad', 'creo', 'tan', 'delgada', 'dicen', 'menos', 'despues', 'tragado', 'me']"
@xqwcrp @xoancarv un lapsus advertido gracias a @cascarelo y subsanado. gracias por tu aportación. ,0,"['lapsus', 'advertido', 'gracias', 'subsanado', 'gracias', 'aportación']"
@sofia_garciarmz la neta si esta bien feo entrar a las 7,0,"['neta', 'si', 'bien', 'feo', 'entrar']"
@yazarethpalomo te extraño tanto mi amor,0,"['extraño', 'amor']"
"@plladictos i need you help! siento que soy la úmica que no a superado gossip girl, como tu con stelena asi de mal estoy...",0,"['i', 'need', 'you', 'help', 'siento', 'úmica', 'superado', 'gossip', 'girl', 'stelena', 'asi', 'mal']"
"y fue como ¿viste cuantos akatsukis salen?, ¿y gaara?, ¿y el imbécil de sasuke?. fue como el todo ese primer episiodio",0,"['viste', 'cuantos', 'akatsukis', 'salen', 'gaara', 'imbécil', 'sasuke', 'primer', 'episiodio']"
acabo de hacer algo muy triste jajaja la señora que limpia mi casa trapeo y yo baje y pise y no sabía que estaba trapeando y creo ensucie,0,"['acabo', 'hacer', 'triste', 'jajaja', 'señora', 'limpia', 'casa', 'trapeo', 'baje', 'pise', 'sabía', 'trapeando', 'creo', 'ensucie']"
@darkomacedo seee eso está bien pinche triste,0,"['seee', 'bien', 'pinche', 'triste']"
"amigues, estoy muy preocupada: la carretera sigue cerrada, no hay gasolina y los alimentos en mercados se están agotando",0,"['amigues', 'preocupada', 'carretera', 'sigue', 'cerrada', 'gasolina', 'alimentos', 'mercados', 'agotando']"
"@g_yubari y seguir el consejo del lobo de caperucita roja: oirte mejor, verte mejor y comerte mejor",0,"['seguir', 'consejo', 'lobo', 'caperucita', 'roja', 'oirte', 'mejor', 'verte', 'mejor', 'comerte', 'mejor']"
"amigos, neta muy neta, hay una probabilidad de irme pa la cdmx, alcen las manos y pídanle a diosito",0,"['amigo', 'neta', 'neta', 'probabilidad', 'irme', 'pa', 'cdmx', 'alcen', 'manos', 'pídanle', 'diosito']"
que suave que me contestaras más rápido,1,"['suave', 'contestaras', 'rápido']"
no cabe duda qe los qe mas quieres son los q mas te lastiman t apuñalan por la espalda perdi a la persona q consideraba mi segunda madre,1,"['cabe', 'duda', 'qe', 'qe', 'ma', 'quieres', 'q', 'ma', 'lastiman', 't', 'apuñalan', 'espalda', 'perdi', 'persona', 'q', 'consideraba', 'segunda', 'madre']"
"te extraño como nunca, y no te tengo como siempre.",0,"['extraño', 'nunca', 'siempre']"
@claunavarro777 en verdad sí pero yo estuve intentando varias veces quedarme dormida ,0,"['verdad', 'intentando', 'varias', 'veces', 'quedarme', 'dormida']"
siempre el más guapo ay,0,"['siempre', 'guapo', 'ay']"
"—¿y la novia mijo? —el concepto de pareja es arcaico y reduccionista, pienso que la mujer debe tener libertad para pod —nadie te pela —no",1,"['novia', 'mijo', 'concepto', 'pareja', 'arcaico', 'reduccionista', 'pienso', 'mujer', 'debe', 'tener', 'libertad', 'pod', 'nadie', 'pela']"
me voy a quedar afónico de tanto hacer guturales con fiebre ,0,"['voy', 'quedar', 'afónico', 'hacer', 'guturales', 'fiebre']"
"tambien subire el changelog a lo largo de estos dias, estaros preparados porque viene todo de golpe! ",0,"['tambien', 'subire', 'changelog', 'largo', 'dia', 'estaros', 'preparados', 'viene', 'golpe']"
"@jonoro96 te mandaria a comprarte un burro, pero no creo que hayan tiendas abiertas ahora ",1,"['mandaria', 'comprarte', 'burro', 'creo', 'tiendas', 'abiertas', 'ahora']"
ya me cansé de ver los juegos de la #lmb que se terminen muy noche.. piensan que uno no va a trabajar al día siguiente. o que pedo???,0,"['cansé', 'ver', 'juegos', 'terminen', 'noche', 'piensan', 'va', 'trabajar', 'día', 'siguiente', 'pedo']"
y llegoo @dominguezja para ponernos a gemeliers!! besos desde motril  @canalfiesta,0,"['llegoo', 'ponernos', 'gemeliers', 'besos', 'motril']"
eso de echar de menos tu propia casa son leyendas urbanas ,0,"['echar', 'menos', 'propia', 'casa', 'leyendas', 'urbana']"
@dignarabieta ustedes venían enfiestados uno ya tenía vv más de cinco horas pues qué pues,0,"['ustedes', 'venían', 'enfiestados', 'vv', 'cinco', 'horas', 'pues', 'pues']"
volvemos con energía y carta nueva #elche #columpiobar https://t.co/9zwgh0fkrq,0,"['volvemos', 'energía', 'carta', 'nueva']"
@cautesol22 ánimo acá en méxico será bienvenido! saludos de un hincha de #cruzazul,0,"['ánimo', 'acá', 'méxico', 'bienvenido', 'saludos', 'hincha']"
"@crystinahotwife @cydiosas se ve hermosa! me dan ganas de comerme todo eso y con este frío, de estar adentro",0,"['ve', 'hermosa', 'dan', 'ganas', 'comerme', 'frío', 'adentro']"
mierda porque es tan difícil decidir en que casa vivir? hay pros y contras en cada una,0,"['mierda', 'tan', 'difícil', 'decidir', 'casa', 'vivir', 'pro', 'contra', 'cada']"
vestida así pareces una fulana,1,"['vestida', 'así', 'pareces', 'fulana']"
cancún quiero volver a ti te extraño,0,"['cancún', 'quiero', 'volver', 'extraño']"
mi amigo me va a odiar por dejarlo plantado porque le dije que íbamos a ir a una peda y pues ya no me dieron chance,0,"['amigo', 'va', 'odiar', 'dejarlo', 'plantado', 'dije', 'íbamos', 'ir', 'peda', 'pues', 'dieron', 'chance']"
"@kikolo777 pero si tú sólo comes paellas-de-verdad, japo pijo yr a  cosas desas de subir a instagram, homrepordios ",1,"['si', 'sólo', 'come', 'paellasdeverdad', 'japo', 'pijo', 'yr', 'cosas', 'desas', 'subir', 'instagram', 'homrepordios']"
@anitlunia @sr_benzal al final el pavo se ha ido muy enfadado y la tía arrastrándose pidiendo que no lo hiciese... me parece muy patético ,1,"['final', 'pavo', 'ido', 'enfadado', 'tía', 'arrastrándose', 'pidiendo', 'hiciese', 'parece', 'patético']"
"@eserover seh, ya me dijeron que siguen negociando talentos. pues mira, si voy. a menos que algo se caiga. y el 17 hago show en gdl igual",0,"['seh', 'dijeron', 'siguen', 'negociando', 'talentos', 'pues', 'mira', 'si', 'voy', 'menos', 'caiga', 'hago', 'show', 'gdl', 'igual']"
@elosocarpinter igualmente ayer vi queriendo saquear el bbva y no habia nada ajjaja,0,"['igualmente', 'ayer', 'vi', 'queriendo', 'saquear', 'bbva', 'habia', 'ajjaja']"
"perdon, las dudas en twitter a traves de #asklfi  las ayudas #ayudaslfi es una convocatoria de ayudas, muy interesnate tambien ",0,"['perdon', 'dudas', 'twitter', 'trave', 'ayudas', 'convocatoria', 'ayudas', 'interesnate', 'tambien']"
yo no soy un violador ni he pegado a ninguna mujer en mi vida. esta lucha del feminismo no va conmigo.,1,"['violador', 'pegado', 'ninguna', 'mujer', 'vida', 'lucha', 'feminismo', 'va', 'conmigo']"
ha eirado mi paquete sl200 chales hubiera aprovechado el mes gratis de la llamada que me pedía mis datos ayer tel 6141727708,0,"['eirado', 'paquete', 'sl', 'chales', 'aprovechado', 'me', 'gratis', 'llamada', 'pedía', 'datos', 'ayer', 'tel']"
"a esta hora twitter esta lleno de gente sentimental, que no puede dormir y que se siente de la mierda que pasa aqui diablos",0,"['hora', 'twitter', 'lleno', 'gente', 'sentimental', 'puede', 'dormir', 'mierda', 'pasa', 'aqui', 'diablos']"
no soy capaz de dormir ,0,"['capaz', 'dormir']"
voy a echarme una siesta que me duele la cabeza que está que me explota. pasad una buena tarde ,0,"['voy', 'echarme', 'siesta', 'duele', 'cabeza', 'explota', 'pasad', 'buena', 'tarde']"
@apr15__ seamos como seamos siempre vamos a ser criticados....la vida es asi ,0,"['siempre', 'vamos', 'ser', 'criticadosla', 'vida', 'asi']"
@kymposiblee eres bien mala onda,0,"['bien', 'mala', 'onda']"
"si no vivo al norte de la ciudad, tengo un iphone, auto y dinero no soy cool?",0,"['si', 'vivo', 'norte', 'ciudad', 'iphone', 'auto', 'dinero', 'cool']"
no hay nada más triste que tener ya +500 en el casino y quedar en ceros,0,"['triste', 'tener', 'casino', 'quedar', 'cero']"
"@iruri gracias, ya eran necesarias tras un duro año de trabajo  ¿has cogido tú ya?",0,"['gracias', 'necesarias', 'tras', 'duro', 'año', 'trabajo', 'cogido']"
a veces siento que es mejor estar atrás de un escritorio que intentarle a la litigada,0,"['veces', 'siento', 'mejor', 'atrás', 'escritorio', 'intentarle', 'litigada']"
y la segunda en brillas más es venus,0,"['segunda', 'brillas', 'venus']"
"días!!! entrena tu mente. vives como piensas. elige lo amable, lo bondadoso, lo consciente, lo sano, lo creativo, lo alegre.. besitos",0,"['días', 'entrena', 'mente', 'vives', 'piensas', 'elige', 'amable', 'bondadoso', 'consciente', 'sano', 'creativo', 'alegre', 'besitos']"
envenenaron al bruno ya lo atendió el veterinario pero tengo miedo de que no aguante.,0,"['envenenaron', 'bruno', 'atendió', 'veterinario', 'miedo', 'aguante']"
"@vivaaerobus hola, ¿se puede hacer web-checkin e imprimir el pase de abordar si viajo en viva light? la página dice que no...",0,"['hola', 'puede', 'hacer', 'webcheckin', 'imprimir', 'pase', 'abordar', 'si', 'viajo', 'viva', 'light', 'página', 'dice']"
"@relatosgregorio gracias a datos como esos, hoy día tenemos un mejor catálogo sísmico con datos históricos ",0,"['gracias', 'datos', 'hoy', 'día', 'mejor', 'catálogo', 'sísmico', 'datos', 'históricos']"
"[tenemos que hacer una performance para el viernes, he dicho de adaptar el 'que hases besando a la maldita lisiada??' y no han querido ]",1,"['hacer', 'performance', 'viernes', 'dicho', 'adaptar', 'ha', 'besando', 'maldita', 'lisiada', 'querido']"
"hasta me das risa @realdonaldtrump, por que el único afectado seras tu y tu país y ante tus propios ojos veras su destrucción total.",0,"['da', 'risa', 'único', 'afectado', 'seras', 'país', 'propios', 'ojos', 'veras', 'destrucción', 'total']"
tan sabroso que estaba durmiendo,0,"['tan', 'sabroso', 'durmiendo']"
