Id,Texto,Sentimiento,Texto_preprocesado
1.0402302920391024e+34,Putos tarats. Espero que els empurin igual que espero que empuressin al puto tarat ultra del Betis que va abusar d'un noi que estava esmorzant a una terrassa de Bilbao. https://t.co/3evJYnTSJ3,Negativo,"['putos', 'tarats', 'espero', 'empurin', 'espero', 'empuressin', 'puto', 'tarat', 'ultra', 'betis', 'abusar', 'dun', 'noi', 'esmorzant', 'terrassa', 'bilbao']"
1.0960654733121167e+18,@martaroqueta Els drets de les dones o la democràcia també els hi deuen semblar menys que uns eurillos.,Positivo,"['drets', 'dones', 'democràcia', 'deuen', 'semblar', 'menys', 'eurillos']"
1.1032050040291123e+34,"Reflexions sobre el programa d’ahir: si fas un programa sobre de xqes queixen les dones, deixa parlar a les dones primer, convida a dones, no convidis a masclistes, parla sobre tema dones, regula que no parlin ni expliquin les coses de les dones els HOMES. En resum. #Àpali !",Negativo,"['reflexion', 'programa', 'd', 'ahir', 'programa', 'xqes', 'queixen', 'dones', 'deixa', 'parlar', 'dones', 'convida', 'dones', 'convidis', 'masclistes', 'parla', 'tema', 'dones', 'regula', 'parlin', 'expliquin', 'cos', 'dones', 'home', 'resum']"
1.0978028367154912e+34,"Les dones al entrar al mercat laboral ho tenim fotut: comença la roda de la bretxa salarial, a Catalunya de més del 23%  @RaquelDeHaro #AssembleaCCOO #OfensivaCCOO #EnsPlantem #8MCadaDia https://t.co/M7XfILXJ66",Negativo,"['dones', 'entrar', 'mercat', 'laboral', 'fotut', 'comença', 'roda', 'bretxa', 'salarial', 'catalunya']"
1.0921424342748937e+34,@LlunaCatalana3 Jo no vull ser català un cop mort i que el meu fill em porti la declaració d'independència al nínxol! Vull ser-ho ara!!! #RepúblicaCatalana  #ConsellPerLaRepública,Positivo,"['vull', 'català', 'cop', 'mort', 'fill', 'porti', 'declaració', 'dindependència', 'nínxol', 'vull', 'serho', 'ara']"
1.102846926146466e+34,"@VilaWeb @KRLS Puigdemont pregunta això?😂😂 Sap perfectament perquè se'ls està jutjant, aqui no m'hi cap però li podría explicar. Que vingui a Catalunya, ell hauria d'estar assegut amb els seus companys i donar la cara, pels seus companys i pels catalans als quals han enganyat i ha enfrontat!!",Negativo,"['puigdemont', 'pregunta', 'perfectament', 'sels', 'jutjant', 'aqui', 'mhi', 'cap', 'podría', 'explicar', 'vingui', 'catalunya', 'ell', 'hauria', 'destar', 'assegut', 'company', 'donar', 'cara', 'company', 'catalan', 'enganyat', 'enfrontat']"
1.098948917532787e+34,"@marquezmarsol @XSalaimartin @SantiVila Doncs units tots els catalans que volem la independencia i la Republica Catalana. A veure qui esta parlant de PSC i ja no dic dretes de partits nacionals, estem boixos. Nois i noies he contestat a la critica de Sala i Martin de Santi Vilà, punt.",Negativo,"['unit', 'catalan', 'volem', 'independencia', 'republica', 'catalana', 'veure', 'parlant', 'psc', 'dic', 'dretes', 'partits', 'nacionals', 'boixos', 'nois', 'noies', 'contestat', 'critica', 'sala', 'martin', 'santi', 'vilà', 'punt']"
1.1033252932369448e+18,"RT @yeyaboya: Cap dona hauria de votar un partit masclista com aquest. Cap, si volem seguir vives #8MVagaFeminista https://t.co/W0eopirM1E",Positivo,"['cap', 'dona', 'hauria', 'votar', 'partit', 'masclista', 'cap', 'volem', 'seguir', 'vives']"
1.0975348605315604e+18,"#TotEsMouTV3 Els que hem treballat a Europa sabem perfectament la pèssima opinió que els europeus tenen d'Espanya: un país dominat per feixistes i corruptes degut a la ignorància de la seva població. Això sí, on es menja i beu de puta mare i barat.",Positivo,"['treballat', 'europa', 'perfectament', 'pèssima', 'opinió', 'europeus', 'tenen', 'despanya', 'país', 'dominat', 'feixistes', 'corruptes', 'degut', 'ignorància', 'població', 'sí', 'menja', 'beu', 'puta', 'mare', 'barat']"
1.0920126460004106e+34,"@aleixsarri I mira que porteu anys, tu i el teu jefe, prometent el contrari contra tota evidència: La UE, la CE, el Parlament... ens faran costat!  I ara, que toca despertar a la crua realitat, encara repeteixes rucades de “complicitat”. No noi: és que la gent de llei es respecten entre ells",Negativo,"['mira', 'porteu', 'anys', 'tu', 'jefe', 'prometent', 'contrari', 'evidència', 'ue', 'ce', 'parlament', 'faran', 'costat', 'ara', 'toca', 'despertar', 'crua', 'realitat', 'repeteixes', 'rucades', 'complicitat', 'noi', 'gent', 'llei', 'respecten']"
1.0960436327323687e+34,"@cescgalietti @PSOE @pscbarcelona @psciutatvella @jscciutatvella Ens vem inflar a veure twits com aquests, pensaven que això també era un farol... I no! El farol era el seu projecte. Cal aprendre del passat, deixar actuar a la justicia i no repetir els errors senyors independentistes. I no aprovar els #PGE ha estat una greu irresponsabilitat. https://t.co/xH1Ovp8jFT",Negativo,"['vem', 'inflar', 'veure', 'twit', 'pensaven', 'farol', 'farol', 'projecte', 'cal', 'aprendre', 'passat', 'deixar', 'actuar', 'justicia', 'repetir', 'error', 'senyors', 'independentistes', 'aprovar', 'greu', 'irresponsabilitat']"
1.1041258557422182e+18,#SomRepúblicafeminista La meva àvia Mercè em va ensenyar a sentir-me orgullosa de ser dona. Pel seu record i per la seva lluita vull una república feminista.,Positivo,"['àvia', 'mercè', 'ensenyar', 'sentirme', 'orgullosa', 'dona', 'record', 'lluita', 'vull', 'república', 'feminista']"
1.0960886418798468e+18,"Recordem que avui parlar al tribunal el @quimforn el responsable polític de l’actuació impecable a l’atemptat de l’agost, i que està responent impecablement al fiscal, desmuntant el judici polític i de venjança contra ell #JudiciDeLaVergonya #JudiciaAlaDemocracia #FreeTothom",Positivo,"['recordem', 'avui', 'parlar', 'tribunal', 'responsable', 'polític', 'l', 'actuació', 'impecable', 'l', 'atemptat', 'l', 'agost', 'responent', 'impecablement', 'fiscal', 'desmuntant', 'judici', 'polític', 'venjança', 'ell']"
1.1040775580380487e+34,"@Esquerra_ERC @ForcadellCarme @dolorsbassac @junqueras @raulromeva Sou uns Hipocritas...i us ho diu algú, que està en les antípodes ideològiques de aquesta senyora. https://t.co/2R8bmg0PK1",Negativo,"['hipocritasi', 'diu', 'algú', 'antípodes', 'ideològiques', 'senyora']"
1.046493605949567e+33,"RT @milunaira: Però els feixistes són els altres, ell no, que és català. https://t.co/MKhsT8UyAT",Negativo,"['feixistes', 'ell', 'català']"
1.1040297513191095e+34,Faig vaga.Pq la realitat supera la ficció.Pq les dones som poderoses i no som propietat de ningú.Pq els homes segueixen matant dones.I violant-les.I assetjant-les. Perq fem + i obtenim - .Perq les d'abans van aconseguir molt i ara ens ho volen treure.Pq ESTEM FARTES. #8demarç https://t.co/Cm5jRhvNwN,Neutral,"['vagapq', 'realitat', 'supera', 'ficciópq', 'dones', 'poderoses', 'propietat', 'ningúpq', 'home', 'segueixen', 'matant', 'donesi', 'violantlesi', 'assetjantles', 'perq', 'obtenim', 'perq', 'dabans', 'aconseguir', 'ara', 'volen', 'treurepq', 'fartes']"
1.0387986923655989e+34,"Doncs si !!, #primeraDiada per a mi i la meva dona ..., Jo indepe de sempre pero no anava a la mani perque ho trovaba anecdotic, la meva dona de @NousRepublicans desde l #1O , aquest anys es el mes important dels ultims 40 i no podem faltar !!, Demostrem al mon qui som !! https://t.co/z2PuD6TDnG",Negativo,"['mi', 'dona', 'indepe', 'sempre', 'pero', 'anava', 'mani', 'perque', 'trovaba', 'anecdotic', 'dona', 'desde', 'l', 'anys', 'me', 'important', 'ultims', 'faltar', 'demostrem']"
1.1028305217201563e+34,Dones i homes de @ccoocatalunya treballant per conscienciar a la societat que el proper #8M ens hem de plantar en favor de la igualtat i per la fi de la violència masclista #EnsPlantem #8MCadaDia https://t.co/xvtj9tVVX7,Negativo,"['dones', 'home', 'treballant', 'conscienciar', 'societat', 'proper', 'plantar', 'favor', 'igualtat', 'violència', 'masclista']"
1.0427491025666333e+18,"“Converses”, no ho sé. Però si Carrizosa el creu que són de “demòcrates”, ja sabem què entén ell per democràcia i per justícia. https://t.co/0IOhWjiLWZ",Positivo,"['converse', 'sé', 'carrizosa', 'creu', 'demòcrates', 'entén', 'ell', 'democràcia', 'justícia']"
1.0961093978336708e+34,RT @toni_comin: L”speaker’ de la cambra dels comuns recorda Forcadell i diu que ell també permetria un debat sobre la independència https:/…,Neutral,"['l', 'speaker', 'cambra', 'comuns', 'recorda', 'forcadell', 'diu', 'ell', 'permetria', 'debat', 'independència']"
1.1036368085864037e+34,"@TeresaJorda @Esquerra_ERC @JoanTarda Aquest home es un estafador, un botifler i un traïdor com al teu Govern, cada cop mes gent se’n adona de que tot plegat es una mentida al poble.",Negativo,"['home', 'estafador', 'botifler', 'traïdor', 'govern', 'cop', 'me', 'gent', 'se', 'n', 'adona', 'plegat', 'mentida', 'poble']"
1.102535395672236e+33,"Aquests són els 10 països del món amb menys bretxa de gènere: els quatre primers són nòrdics. A veure si n'aprenem perquè, a aquest pas, segons el @wef a aquest ritme costarà 108 anys acabar amb ella #igualtat #bretxa #diadeladona https://t.co/qMA7BNKtjl",Neutral,"['països', 'món', 'menys', 'bretxa', 'gènere', 'quatre', 'primer', 'nòrdics', 'veure', 'naprenem', 'segons', 'ritme', 'costarà', 'anys', 'acabar', 'ella']"
1.1034216695725752e+34,"RT @donesvisuals: Aquest divendres s'estrenarà a @tv3cat  La dona del segle , una pel·lícula produïda per @miriamporte #DonesVisuals https:…",Neutral,"['divendres', 'sestrenarà', 'dona', 'segle', 'lícula', 'produïda']"
1.1037484257896448e+34,"Demà divendres 8 de març, Dia de la Dona Treballadora, a partir de les 10: 25h, en directe la roda de premsa de Manuel Valls on anunciarà a les tres dones candidates per als números 2, 4 i 6 de la seva llista electoral.  ⬇️⬇️⬇️ https://t.co/rVLiTMy5ZH",Negativo,"['demà', 'divendres', 'març', 'dia', 'dona', 'treballadora', 'partir', 'h', 'directe', 'roda', 'premsa', 'manuel', 'valls', 'anunciarà', 'tres', 'dones', 'candidate', 'números', 'llista', 'electoral']"
1.098880538906112e+18,"@jordi5cat @jcanadellb No la van ni votar, aquest home es fa els seus discursos que no se qui sels ctrur",Positivo,"['votar', 'home', 'discursos', 'se', 'sels', 'ctrur']"
1.0974150380281856e+18,"Té nassos que aquest senyor parli de posar en risc l'autonomia de Catalunya, quan ells van signar un 155 il·legal per carregar-se l'autonomia de Catalunya durant uns mesos.   I té pebrots que digui  han mentido .  Potser no recorda allò del  apoyaré ? https://t.co/4XZDCNgbWS",Positivo,"['té', 'nassos', 'senyor', 'parli', 'posar', 'risc', 'lautonomia', 'catalunya', 'signar', 'il', 'legal', 'carregarse', 'lautonomia', 'catalunya', 'mesos', 'té', 'pebrots', 'digui', 'mentido', 'recorda', 'apoyaré']"
1.0383299278321624e+34,#FMSBD18 #prego #gemmaruiz #freeforcadell #LlibertatPresosPolitics  Avui el pregò ha parlat de les dones de Sabadell. Hem trobat a faltar un record per #ForcadellCarme,Negativo,"['avui', 'pregò', 'parlat', 'dones', 'sabadell', 'trobat', 'faltar', 'record']"
1.097893834661552e+34,Per què a #tv3 diuen sistemàticament  la parella de Jordi Turull ? Quin problema hi ha a dir  la dona o l'esposa de Jordi Turull? Una parella són dos.,Negativo,"['diuen', 'sistemàticament', 'parella', 'jordi', 'turull', 'problema', 'dir', 'dona', 'lesposa', 'jordi', 'turull', 'parella', 'do']"
1.1041694874383523e+34,"Avui, #DiadelaDona, vull recordar una de les pioneres a #Catalunya: l’Enriqueta Gallinat. Lluitadora per les llibertats abans i dp del #franquisme, organitzadora del Primer Congrés de la Dona i membre de “Dones del 36”. Mereix el nostre respecte i record. @annagrimau #8demarç https://t.co/0A0AZkdKfL",Neutral,"['avui', 'vull', 'recordar', 'pioneres', 'l', 'enriqueta', 'gallinat', 'lluitadora', 'llibertats', 'dp', 'organitzadora', 'congrés', 'dona', 'membre', 'dones', 'mereix', 'respecte', 'record']"
1.0961641464695848e+34,"Bé, millor que ens deixem de comèdia, no creieu? Ja es hora que em presenti com ha de ser: sóc en Bourbon, membre de l’Organització dels Homes de Negre. #DetectiuConan3XL",Neutral,"['millor', 'deixem', 'comèdia', 'creieu', 'hora', 'presenti', 'bourbon', 'membre', 'l', 'organització', 'home', 'negre']"
1.1035506732815236e+34,¡A difundir! A sacoooooo. #8marzo Moltes dones esperen la nostra reacció per tenir opotunitats. Dones amb discapacitat. El repte ⁦@socialistes_cat⁩ https://t.co/lrovOLOsg6,Negativo,"['difundir', 'sacoooooo', 'dones', 'esperen', 'reacció', 'opotunitats', 'dones', 'discapacitat', 'repte']"
1.041383971689517e+18,"Una senyora es passeja tranquil·lament entre els independentistes amb la seva bandera espanyola, se li fa un passadís i avança cap al cantó unionista. Impensable a la inversa. #NoPassaran  #OmplimSantJaume https://t.co/XjqOIEVpnf",Positivo,"['senyora', 'passeja', 'tranquil', 'lament', 'independentistes', 'bandera', 'espanyola', 'se', 'passadís', 'avança', 'cap', 'cantó', 'unionista', 'impensable', 'inversa']"
1.0959794184078377e+34,"Segons els aclariments dl  magistrat Marchena, estem davant d’una justícia immaculada 😇. l procès es presenta com infinit, una plataforma electoral mediàtica fantàstica, i una oportunitat única per ell. Aviat l tindrem a l política activa...",Negativo,"['segons', 'aclariments', 'dl', 'magistrat', 'marchena', 'davant', 'd', 'justícia', 'immaculada', 'l', 'procès', 'presenta', 'infinit', 'plataforma', 'electoral', 'mediàtica', 'fantàstica', 'oportunitat', 'única', 'ell', 'aviat', 'l', 'tindrem', 'l', 'política', 'activa']"
1.1029393966832558e+34,@GuillemGirona @fgarrobo @mingot32 @partit_pirata @cupnacional Es que tot això és públic i ell ho ha explicat mil vegades. I no tinc perquè ser amable quan algú s'entesta a no escoltar-me quan li explico les coses.  Què més transparència vols? https://t.co/SSURCU7Ieo,Negativo,"['públic', 'ell', 'explicat', 'mil', 'vegades', 'amable', 'algú', 'sentesta', 'escoltarme', 'explico', 'cos', 'transparència', 'vols']"
1.1040179279032851e+34,"Lluïsa Moret, alcaldessa de Sant Boi, assegura que, en política, als nois se'ls intenta empoderar i a les noies se'ns intenta protegir  #8M https://t.co/838qYtZ2fi",Neutral,"['lluïsa', 'moret', 'alcaldessa', 'sant', 'boi', 'assegura', 'política', 'nois', 'sels', 'intenta', 'empoderar', 'noies', 'sen', 'intenta', 'protegir']"
1.1039072968017796e+18,"@DavidGR1714 No home no, qui arrasarà serà Puigdemont: o et penses que es quedarà tan tranquil mirant des de Waterloo com ERC es carrega el procés?",Positivo,"['home', 'arrasarà', 'serà', 'puigdemont', 'pen', 'quedarà', 'tranquil', 'mirant', 'waterloo', 'erc', 'carrega', 'procés']"
1.0991926497671085e+34,RT @PatiPatiBcn: @alfonslopeztena @txonies Aquest senyor no és molt amic del Torra?,Negativo,"['senyor', 'amic', 'torra']"
1.0457527517482063e+18,"RT @yolgold: @GerminalEZ Per les nostres àvies, pels nostres fills,per nosaltres, per tots el que vàrem votar, i pels que no #ForaXusmapol",Positivo,"['àvies', 'fillsper', 'vàrem', 'votar']"
1.092023850777432e+33,"@elnacionalcat @en_blau Va home va! Calleu ja, que no sou el centre del món! Serà que en els Gaudi van dir tant... 😂😂😂😂 Visca Catalunya i Viva la España Plural!🌹",Negativo,"['home', 'calleu', 'centre', 'món', 'serà', 'gaudi', 'dir', 'visca', 'catalunya', 'viva', 'españa', 'plural']"
1.0990400446298522e+34,"'Carta al pare' de Kafka (@L_Avenc,2009) funciona, és clar, com un enorme retret a la figura paterna, però també a qualsevol figura o institució de poder adquirit biològicament, per naixença, i que subjuga i ofega a qui diu protegir o per qui diu haver-se sacrificat. https://t.co/F3qRTL7PDz",Negativo,"['carta', 'pare', 'kafka', 'funciona', 'clar', 'enorme', 'retret', 'figura', 'paterna', 'qualsevol', 'figura', 'institució', 'adquirit', 'biològicament', 'naixença', 'subjuga', 'ofega', 'diu', 'protegir', 'diu', 'haverse', 'sacrificat']"
1.093149680115085e+33,RT @elfonti: @QuimTorraiPla @AamerAnwar En quin planeta viu senyor president?,Negativo,"['planeta', 'viu', 'senyor', 'president']"
1.1024663373964535e+34,"@AnnaGaius @MissSil__ Li vaig dir que ni més ni menys analfabet que una persona q té una estelada al balcó i el tiu es va posar com 1 moto tota la nit atacadet intentant explicar-me perquè un indepe és més cult,més evolucionat etc q un no indepe,i això q ell no va acabar ni el Bunidospodemos. No deixava el tema",Negativo,"['dir', 'menys', 'analfabet', 'persona', 'q', 'té', 'estelada', 'balcó', 'tiu', 'posar', 'moto', 'nit', 'atacadet', 'intentant', 'explicarme', 'indepe', 'cultmés', 'evolucionat', 'q', 'indepei', 'q', 'ell', 'acabar', 'bunidospodemos', 'deixava', 'tema']"
1.104077569186558e+33,Per què ens cal un dia Internacional de les dones? Perquè necessitem visibilitzar que no tenim les mateixes oportunitats. Perquè la pobresa té rostre de dona #8M #LaEspañaQueQuieresEsFeminista #IgualdadReal #8M2019 #NiUnPasoAtras #HuelgaFeminista2019 https://t.co/AVKFVU34Qs,Negativo,"['cal', 'dia', 'internacional', 'dones', 'necessitem', 'visibilitzar', 'oportunitats', 'pobresa', 'té', 'rostre', 'dona']"
1.1094770312035328e+34,"Preocupant que segueixi sense respondre a si investirà o no a Colau, especialment quan després manifesta que, amb ella, “té uns valors que compartim en molts aspectes”  https://t.co/YYy7fzfKVf",Negativo,"['preocupant', 'segueixi', 'respondre', 'investirà', 'colau', 'especialment', 'manifesta', 'ella', 'té', 'valor', 'compartim', 'aspectes']"
