Texto_preprocesado,Sentimiento
Denunciemos a todos los independentistas que están difundiendo los datos de la Secretaria Judicial que ha declarado hoy en el juicio del proces,Negativo
La Cruz Roja y la ONU rechazan tomar parte en la cadena por la politización ,Neutral
El candidato de Donald Trump ya ocupó esta posición con la Administración de Bush ‘padre’  ,Neutral
 A cualquier cosa se les llama eurodiputados Esos son unos peperos q apoyan un golpe a la democracia Y fin,Positivo
RT  Em qual dimensão do Universo uma coisa pode ser imprópria para ser publicada mas normal para ser publicamente praticada…,Neutral
 Guaidó sobre el reto de Maduro  convocar elecciones “Ni una reina de carnaval ganarían”                                 ,Neutral
RT  RUTA 40 SAN JUAN TRABAJANDO A FULL TODO MIY HERMOSO GRACIAS SR PRESIDENTE MACRI Y MINISTRO DIETRICH ,Neutral
El auge del ciclismo femenino corren en el Movistar y afrontan la nueva temporada ciclista con la misma ilusión y medios tecnológicos que sus compañeros y estrellas masculinas ,Neutral
La Fiscalía investiga a un alcalde de   por malversación por una pancarta de los políticos presos ,Neutral
 declara en público que todas las decisiones del Govern estaban destinadas a celebrar el  Lo dice Lo asegura ,Neutral
       No llegasteis a la plaça St JAUMETus amigos estaban bien enfadadosno vengas ahora con monsergasvuestro objetivo era la Generalitat y os dieron por el culo porque allí estaba los independentistas No caisteis en provocaciones porque erais pocos y sin porra no teneis huevos,Positivo
 Nieto  Yo no declaré insuficiente el plan de actuación de los Mossos Yo no estaba     ,Positivo
Un juzgado de Barcelona estima la demanda de Societat Civil Catalana al entender que la decisión del ente público es por razones ideológicas ,Neutral
El líder de ERC   no era partidario del referéndum pero no que fuera tan deprisa  como Puigdemont según  ,Negativo
RT  Dante Fachin diu que no es independentista pero compro el seu relat millor que el de molts del nostres,Positivo
 Como me arrepiento de haberos votado en las Generales dais verguenza PURA CASTA      ,Positivo
  El Gobierno notificará el día y la hora en la que exhumaremos los restos de   Hemos cumplido con la ley de  y con el mandato del    ,Negativo
Se a mídia suja e toda a esquerda não gostaram é porque o presidente Bolsonaro fez certo em mostrar a sujeira que é o carnaval ,Neutral
Ángeles Ribes portavoz de Ciutadans en Lérida poniendo a los independentistas en su sitio Ustedes no pueden saltarse la ley ni imponernos su pensamiento Lo que ustedes llaman juicio farsa es la respuesta legal del Estado de Derecho contra una agresión al orden constitucional ,Negativo
El súmmum del cinismo  Así califica  las palabras de  al decir que el independentismo siente  pavor  ante el diálogo,Positivo
Sé que me voy a meter en un lío y que me van a acusar de CDR de terrorista y de incitar al odio pero aquí os dejo unos planos muy terroristas para el 29s HA HA HA HA          ,Positivo
RT  Após prender Lula e colocar Moro no Ministério Lava Jato quer construir seu aparelho político  ,Neutral
  Es logico no ser independentista cuando ya se es independiente Cuando tengamos la  para organizarnos ya no seremos indepes sino ciudadanos del mundo abiertos y sin fronteras Siempre lo hemos sido Gracias por tu apoyo Saludos,Negativo
Aquí tenéis una muestra de la simpatía de algunos indepes ¿Por qué lo han hecho Simplemente porque CCOO no ha seguido las directrices políticas y no ha convocado huelga general para hoy Ya lo sabéis al discrepante ,Negativo
44Nono hemos llegado aquí por PuigdemontHemos llegado aquí porque no se ha restituido la legalidad republicanaporque se impone la legalidadcuestión de poderno de justiciaa democracia también fueron ilegales los derechos de negrosvoto femeninoPCEdivorciobodas gays,Positivo
4Transición que fue Transacciónse perpetuaron juecespolicías y políticos que se acostaron franquistas y se levantaron demócratasSuárezFelipe y Fragafundador de Alianza Popular y firmante de las sentencias de muertefalsa acusacion recaída sobre Companys ejecutado ,Positivo
Nacionalismo y europeismo son incompatibles La UE lo sabe y no se cree el discurso del separatismo catalán El Gobierno de Flandes también deja solo a Puigdemont vía   ,Negativo
RT  A bomba da revista Veja  ,Neutral
  en el Parlamento Europeo  Bienvenidos a la Resistencia  y  gracias a todos aquellos europeos que siguen creyendo que salvar Europa es todavía posible    Nuestra  y la  frente a su  dictadura contra nuestra soberanía    ,Negativo
RT    Mira por donde yo cuestiono la imparcialidad del TS y AN ,Positivo
RT  Gustavo Bebianno demitido Agora é oficial,Neutral
La gran dificultad no es solo aritmética ambos partidos tienen una actitud radicalmente distinta sobre el 155   por  ,Neutral
RT   decretó apertura de todas las fronteras de Venezuela para entrada de  ,Neutral
los mismos españoles que se alegran de echar a Maduro por la imposición americana dejarán de reirse tanto cuando vean que la independencia catalana les viene impuesta también desde fuera  RT,Positivo
 Que Torra y Puigdemont sigan así  La ANC entra al asalto en la sede de la Comisión Europea y el Parlamento Europeo en Barcelona Lo de  las sonrisas  siempre fue una tapadera  Este  lo han visto en Europa y ya no os compran vuestra FARSA  ,Negativo
  Si a este misso le pasa algo habra que revisar al lider de los mossos independentistas Donaire,Negativo
    Cada vez lo tengo mas claro al gobierno español no le interesa que Catalunya tenga politicos del nivel de los catalanes Solución  La carcel,Positivo
RT   Y que además estuvo dicen personalmente implicado en la huida de Puigdemont Y en mi opinión es filoetarra,Negativo
 Silencio absoluto solo se oye sobre nuestras cabezas el helicoptero de la poli y de golpe  la ola indepe vibra    ,Positivo
RT  Winter is coming junto con el cuento de la criada Pero   que aquí ovarios tenemos muchas,Positivo
En abaoluto Haber votado al PP si que ha sido tirar el voto a la basura 7 años de mayoría absoluta sumida en el inmovilismo y la corrupción Gracias a Dios esto está a punto de cambiar     ,Negativo
Porque si no hay democracia para Cataluña no la habrá para nadie los madrileños saldremos el 16 de marzo desde Atocha a Cibeles Por libertad pres y exiliad politicos también por nuestra democracia     ,Positivo
 qué cara de gilipollas tiene el presentador Iñaki López    Valiente brillante    Los dos pasmarotes periodistas gualdrapas no la pillan  ,Positivo
O presidente catalão   perseguido pelo regime espanhol Carles Puigdemont  entrando hoje no Parlamento Europeu na inauguração de um exposição sobre a Língua Catalã Viva Catalunha Livre Viva a República Catalã   ,Positivo
 Mi nombre está arriba no me escondo Trabajo en la administración pública andaluza y ¡NO LES TENGO MIEDO No soy una  feminazi  tampoco una  hembrista  tal como nos quieren insultar ¿Saben qué les digo Que cada día me levanto con más dignidad  ,Positivo
Bea la abogada astrónoma filósofa cuentas cuentos cantante jurado y jueza dice que se ha desmontado que No se  No me consta Yo no sabía  Eso no es cosa mía  Yo pasaba por allí  Si engañamoera un referéndum Fake  Así se desmontan las cosas en la cabeza de una superdotada ,Negativo
Esto es Berga pero en mayo puede ser Barcelona El  Maragall malo  Hooligan Graupera y Ada Coau han pactado convertir BCN en la capital del separatismo  ¡Apoyemos todos los constitucionalistas a   para salvar BCN del separatismo ,Positivo
RT  Baixaria de um presidente Bolsonaro posta vídeo pornográfico para atacar blocos ,Neutral
Sólo los 23 primeros partidos sacan escaños en la mayoría de provincias españolas despobladas  En zonas pobladas no unionistas tampoco los fachas van a sacar votos CAT Vascos   O sea  PSOE subirá por la ley de Hondt Derecha fragmentada en 3  Llave gobernabilidad CAT,Positivo
RT  El guardia que grabó el vídeo en el traslado de los presos del “procés” será sancionado con falta grave ,Positivo
Los que ensalzamos la excelencia e independencia de la Justicia Española pedimos la opinión pública sobre el tamaño del monumento que le queremos levantar RT si prefieren el de la izquierda y MG la derecha ,Positivo
Sem dúvida uma das medidas mais importantes para fazer valer a lei que tornou o pagamento facultativo mas vinha sendo descumprida burlada  em acordos coletivos e por determinação de alguns membros da justiça do trabalho Parabéns Presidente ,Neutral
Borrell aplaude a Tajani él también habría prohibido la conferencia de Torra y Puigdemont vía  ,Negativo
El relato de Montserrat del Toro no se sostiene por ningún lado Tras el escenario zombieapocalíptico que describió de mar de cabezas humanas pegadas contra el cristal y estaban pensando en pedir una pizza   Anda ya     ,Positivo
 Presos independentistas por presos políticos en Waterloo por el exilio tertulianos ofensivos con el Govern invitados que exigen ser entrevistados en castellano presentadores que se despiden por sus ideas y cada día es peor,Positivo
120918       Seguimos a la espera de la liberación de los 9 rehenes que el Estado tiene secuestrados en Lledoners Puig de les Basses y Mas dEnric    ,Positivo
 el RELATO del consell nacional del psc fue comprado por el RELATO del CONSELL DE LA REPUBLICA de los independentistas hay que llegar mas lejos en el tiempo para analizar la posmodernidad que nos jode politicamente EL ARTE ES OTRA COSA,Positivo
Dictadura tiene 3 estrategias ahora 1 Represión selectiva 2 Invisibilidad y 3 Desgaste La desesperanza es parte de esta tercera dimensión,Neutral
RT  é muito chato descobrir o outro lado de uma pessoa que passava outra imagem p você,Neutral
Toni Cantó miente y ataca a Jair Domínguez  ¿Echarle mierda a Arrimadas ¡155 ya  Vía  ,Positivo
El número dos de Interior acusa ante el Tribunal Supremo a Rajoy Santamaría y toda la cúpula del PP de un delito de alta traicion  En cualquier democracia estarían hoy en la carcel ,Negativo
A obsessão com o escárnio da fé cristã é obsceno Vale tudo para tentar menosprezar a fé alheia no país de maioria cristã Gostaria de ver o mesmo “empenho crítico  com uma certa religião da paz’ que executa gays apedreja mulheres tem o machismo como política de Estado etc,Neutral
RT  Una cosa sí es cierta más allá de cualquier consideración Maduro es uno de los más grandes y nefastos tiranos de la hi…,Neutral
Los medios de comunicación del régimen español no se atreven a retransmitir el juicio a los presos políticos catalanes en la TV porque se desmontaría uno de los casos de manipulación más escandalosos de la historia ,Positivo
¿Se puede ser más ignorante Se votó en 2006 y en 2010 se declararon inconstitucionales 14 artículos de 223 Pero según el no lo votó casi nadie porque lo habían recortado Este es el nivel indepe ,Negativo
RT  Un fiscal que contesta sus propias preguntas Allí está Nieto por si se le olvida alguna respuesta ,Positivo
   Me gusta lo que dices Eres buena muuuy buena Y no hablo de bondad que también sino de sentido común     ,Negativo
 Vota y participa en la encuesta del día   ¿Crees que Arrimadas tendría que entrevistarse con Puigdemont  ,Positivo
RT  JJV “A ti Fede te la pela no” Sofia “A mi me la pela completamente”  ,Neutral
Gerard Piqué es otro de esos  equidistantes  pero este del bando indepe para los que siempre la culpa de todo es del estado español nunca de los separatas Muy cobarde de esconder lo que es,Negativo
